  # q-path    omega_q   gamma(q)(meV)     g(q)^2 (meV*ryd)          lambda
    2.8893    31.1682      1.5954e-02           3.6061e-01      8.3248e-02
    2.9029    31.1414      2.2043e-02           3.6072e-01      1.1522e-01
    2.9164    31.1217      3.6356e-02           3.6169e-01      1.9027e-01
    2.9300    31.1096      4.2438e-02           3.6235e-01      2.2228e-01
    2.9435    31.1055      3.2092e-02           3.6391e-01      1.6813e-01
    2.9760    31.1109      4.3018e-02           3.5898e-01      2.2530e-01
    3.0085    31.1249      9.9670e-03           3.5505e-01      5.2153e-02
    3.0409    31.1420      4.7070e-03           3.3879e-01      2.4603e-02
    3.0734    31.1555      2.0860e-03           3.2837e-01      1.0894e-02
    3.1059    31.1644      8.8000e-04           3.4101e-01      4.5930e-03
    3.1384    31.1817      7.5500e-04           3.6827e-01      3.9362e-03
    3.1708    31.2056      1.5700e-04           3.7499e-01      8.1727e-04
    3.2033    31.2332      6.3000e-05           3.7848e-01      3.2737e-04
    3.2358    31.2643      1.1800e-04           3.8031e-01      6.1195e-04
    3.2683    31.2991      1.9000e-05           3.8165e-01      9.8315e-05
    3.3007    31.3381      1.8000e-05           3.8175e-01      9.2909e-05
    3.3332    31.3821      1.9000e-05           3.8193e-01      9.7796e-05
    3.3657    31.4319      3.8300e-04           3.8122e-01      1.9651e-03
    3.3981    31.4885      2.3900e-04           3.8081e-01      1.2219e-03
    3.4306    31.5527      3.8800e-04           3.7937e-01      1.9756e-03
    3.4631    31.6252      1.1400e-04           3.7859e-01      5.7779e-04
    3.4956    31.7067      1.9100e-03           3.7674e-01      9.6308e-03
    3.5280    31.7974      3.9600e-04           3.7573e-01      1.9854e-03
    3.5605    31.8974      6.1800e-04           3.7360e-01      3.0790e-03
    3.5930    32.0065      2.7400e-04           3.7209e-01      1.3558e-03
    3.6255    32.1239      3.1120e-03           3.6914e-01      1.5287e-02
    3.6579    32.2490      7.0300e-04           3.6695e-01      3.4265e-03
    3.6904    32.3804      2.9460e-03           3.6315e-01      1.4243e-02
    3.7229    32.5167      1.6000e-04           3.6067e-01      7.6707e-04
    3.7554    32.6563      1.3670e-03           3.5714e-01      6.4978e-03
    3.7878    32.7973      5.5900e-04           3.5534e-01      2.6343e-03
    3.8203    32.9376      2.2500e-04           3.5260e-01      1.0513e-03
    3.8528    33.0754      1.1380e-03           3.5193e-01      5.2731e-03
    3.8852    33.2085      4.1000e-04           3.5035e-01      1.8846e-03
    3.9177    33.3354      8.5500e-04           3.5075e-01      3.9002e-03
    3.9502    33.4543      5.9000e-05           3.5015e-01      2.6723e-04
    3.9827    33.5643      5.4000e-05           3.5185e-01      2.4298e-04
    4.0151    33.6643      1.5100e-04           3.5250e-01      6.7541e-04
    4.0476    33.7540      6.9300e-04           3.5544e-01      3.0833e-03
    4.0801    33.8332      3.2300e-04           3.5721e-01      1.4304e-03
    4.1126    33.9023      7.7700e-04           3.6089e-01      3.4268e-03
    4.1450    33.9617      5.7100e-04           3.6301e-01      2.5095e-03
    4.1775    34.0122      3.6900e-04           3.6657e-01      1.6169e-03
    4.2100    34.0549      2.5600e-04           3.6853e-01      1.1190e-03
    4.2424    34.0907      2.2930e-03           3.7166e-01      1.0001e-02

    0.0000    31.6422      1.0000e-06           1.9125e-01      5.0629e-06
    0.0250    31.6436      4.7680e-03           1.8879e-01      2.4138e-02
    0.0499    31.6486      3.9450e-03           1.9009e-01      1.9965e-02
    0.0749    31.6598      1.8000e-03           1.9584e-01      9.1030e-03
    0.0998    31.6817      1.8080e-03           2.0811e-01      9.1309e-03
    0.1248    31.7199      1.7430e-03           2.2709e-01      8.7814e-03
    0.1498    31.7792      1.6660e-03           2.5085e-01      8.3622e-03
    0.1747    31.8599      8.8600e-04           2.7415e-01      4.4246e-03
    0.1997    31.9585      2.6490e-03           2.9413e-01      1.3147e-02
    0.2246    32.0693      1.3800e-03           3.0847e-01      6.8019e-03
    0.2496    32.1872      1.3230e-03           3.2018e-01      6.4733e-03
    0.2746    32.3075      1.3870e-03           3.2797e-01      6.7360e-03
    0.2995    32.4264      1.8550e-03           3.3412e-01      8.9429e-03
    0.3245    32.5410      3.0660e-03           3.3761e-01      1.4677e-02
    0.3494    32.6489      1.0200e-03           3.4066e-01      4.8506e-03
    0.3744    32.7483      2.2990e-03           3.4176e-01      1.0867e-02
    0.3993    32.8378      3.7820e-03           3.4226e-01      1.7779e-02
    0.4243    32.9168      2.3680e-03           3.4156e-01      1.1078e-02
    0.4493    32.9850      2.2300e-03           3.4042e-01      1.0390e-02
    0.4742    33.0426      1.5880e-03           3.3892e-01      7.3728e-03
    0.4992    33.0900      2.6050e-03           3.3667e-01      1.2060e-02
    0.5241    33.1282      1.6210e-03           3.3439e-01      7.4872e-03
    0.5491    33.1584      9.2300e-04           3.3210e-01      4.2554e-03
    0.5741    33.1819      1.2340e-03           3.2944e-01      5.6812e-03
    0.5990    33.2003      1.0100e-04           3.2594e-01      4.6448e-04
    0.6240    33.2151      5.4000e-04           3.2325e-01      2.4811e-03
    0.6489    33.2280      2.6400e-04           3.1942e-01      1.2121e-03
    0.6739    33.2404      6.7000e-05           3.1600e-01      3.0738e-04
    0.6989    33.2539      1.4900e-04           3.1222e-01      6.8302e-04
    0.7238    33.2697      5.8800e-04           3.0812e-01      2.6928e-03
    0.7488    33.2886      6.6600e-04           3.0418e-01      3.0466e-03
    0.7737    33.3114      1.0100e-04           2.9967e-01      4.6139e-04
    0.7987    33.3384      2.7400e-04           2.9538e-01      1.2497e-03
    0.8237    33.3696      5.9000e-05           2.9128e-01      2.6858e-04
    0.8486    33.4047      5.6000e-05           2.8714e-01      2.5439e-04
    0.8736    33.4430      5.4000e-05           2.8286e-01      2.4474e-04
    0.8985    33.4837      9.7000e-05           2.7970e-01      4.3857e-04
    0.9235    33.5260      7.0000e-05           2.7636e-01      3.1569e-04
    0.9484    33.5687      1.1800e-04           2.7367e-01      5.3081e-04
    0.9734    33.6107      9.5000e-05           2.7137e-01      4.2628e-04
    0.9984    33.6511      2.7000e-04           2.6966e-01      1.2086e-03
    1.0078    33.6557      3.0700e-04           2.6954e-01      1.3739e-03
    1.0172    33.6603      1.8400e-04           2.6936e-01      8.2321e-04
    1.0266    33.6648      7.3000e-05           2.6924e-01      3.2651e-04
    1.0360    33.6692      9.5000e-05           2.6908e-01      4.2480e-04
    1.0454    33.6736      6.2000e-05           2.6895e-01      2.7717e-04
    1.0548    33.6778      1.0100e-04           2.6864e-01      4.5140e-04
    1.0643    33.6820      1.6500e-04           2.6872e-01      7.3726e-04
    1.0737    33.6860      1.1000e-04           2.6849e-01      4.9139e-04
    1.0831    33.6898      8.7000e-05           2.6844e-01      3.8855e-04
    1.0925    33.6936      5.9000e-05           2.6827e-01      2.6344e-04
    1.1019    33.6971      6.0000e-05           2.6815e-01      2.6785e-04
    1.1113    33.7005      5.1000e-05           2.6787e-01      2.2763e-04
    1.1207    33.7037      6.8000e-05           2.6806e-01      3.0345e-04
    1.1302    33.7068      5.2000e-05           2.6798e-01      2.3201e-04
    1.1396    33.7096      8.2000e-05           2.6763e-01      3.6579e-04
    1.1490    33.7123      4.9000e-05           2.6757e-01      2.1855e-04
    1.1584    33.7148      8.0000e-05           2.6761e-01      3.5676e-04
    1.1678    33.7172      8.4000e-05           2.6754e-01      3.7455e-04
    1.1772    33.7193      4.7000e-05           2.6752e-01      2.0954e-04
    1.1866    33.7213      4.4000e-05           2.6748e-01      1.9614e-04
    1.1960    33.7231      2.4000e-05           2.6741e-01      1.0698e-04
    1.2055    33.7247      1.0100e-04           2.6733e-01      4.5015e-04
    1.2149    33.7261      9.4000e-05           2.6731e-01      4.1891e-04
    1.2243    33.7273      2.1000e-05           2.6737e-01      9.3581e-05
    1.2337    33.7283      5.1000e-05           2.6713e-01      2.2725e-04
    1.2431    33.7292      3.2000e-05           2.6708e-01      1.4258e-04
    1.2525    33.7298      7.8000e-05           2.6711e-01      3.4753e-04
    1.2619    33.7303      1.9000e-05           2.6706e-01      8.4653e-05
    1.2714    33.7306      2.6000e-05           2.6725e-01      1.1584e-04
    1.2808    33.7307      6.9000e-05           2.6732e-01      3.0742e-04
    1.2878    33.7306      3.9000e-05           2.6732e-01      1.7376e-04
    1.2949    33.7305      8.0000e-06           2.6702e-01      3.5643e-05
    1.3020    33.7302      1.0500e-04           2.6706e-01      4.6782e-04
    1.3090    33.7298      7.8000e-05           2.6711e-01      3.4753e-04
    1.3161    33.7294      4.5000e-05           2.6706e-01      2.0051e-04
    1.3231    33.7288      5.2000e-05           2.6714e-01      2.3170e-04
    1.3302    33.7281      5.4000e-05           2.6716e-01      2.4062e-04
    1.3373    33.7273      2.1000e-05           2.6737e-01      9.3581e-05
    1.3443    33.7264      8.3000e-05           2.6727e-01      3.6989e-04
    1.3514    33.7254      1.2100e-04           2.6721e-01      5.3926e-04
    1.3584    33.7243      7.2000e-05           2.6728e-01      3.2091e-04
    1.3655    33.7231      2.4000e-05           2.6741e-01      1.0698e-04
    1.3726    33.7217      4.1000e-05           2.6744e-01      1.8277e-04
    1.3796    33.7203      7.2000e-05           2.6753e-01      3.2098e-04
    1.3867    33.7188      4.5000e-05           2.6744e-01      2.0063e-04
    1.3937    33.7172      8.4000e-05           2.6754e-01      3.7455e-04
    1.4008    33.7154      8.6000e-05           2.6752e-01      3.8351e-04
    1.4079    33.7136      4.2000e-05           2.6764e-01      1.8731e-04
    1.4149    33.7117      8.1000e-05           2.6756e-01      3.6129e-04
    1.4220    33.7096      8.2000e-05           2.6763e-01      3.6579e-04
    1.4290    33.7075      7.0000e-05           2.6787e-01      3.1230e-04
    1.4361    33.7053      6.5000e-05           2.6812e-01      2.9003e-04
    1.4432    33.7029      8.0000e-05           2.6811e-01      3.5701e-04
    1.4502    33.7005      5.1000e-05           2.6787e-01      2.2763e-04
    1.4573    33.6980      2.8000e-05           2.6815e-01      1.2499e-04
    1.4643    33.6954      6.0000e-05           2.6808e-01      2.6788e-04
    1.4714    33.6926      6.4000e-05           2.6814e-01      2.8579e-04
    1.4785    33.6898      8.7000e-05           2.6844e-01      3.8855e-04
    1.4855    33.6870      7.0000e-05           2.6840e-01      3.1268e-04
    1.4926    33.6840      8.4000e-05           2.6866e-01      3.7529e-04
    1.4996    33.6809      1.5200e-04           2.6859e-01      6.7921e-04
    1.5067    33.6778      1.0100e-04           2.6864e-01      4.5140e-04
    1.5138    33.6746      1.9600e-04           2.6886e-01      8.7616e-04
    1.5208    33.6714      4.6000e-05           2.6900e-01      2.0567e-04
    1.5279    33.6681      1.3100e-04           2.6904e-01      5.8582e-04
    1.5349    33.6648      7.3000e-05           2.6924e-01      3.2651e-04
    1.5420    33.6614      1.3100e-04           2.6931e-01      5.8605e-04
    1.5491    33.6580      3.0000e-04           2.6944e-01      1.3424e-03
    1.5561    33.6546      3.3900e-04           2.6952e-01      1.5172e-03
    1.5632    33.6511      2.7000e-04           2.6966e-01      1.2086e-03
    1.5841    33.6113      9.0000e-05           2.7146e-01      4.0383e-04
    1.6051    33.5695      1.1600e-04           2.7360e-01      5.2179e-04
    1.6261    33.5263      6.1100e-04           2.7605e-01      2.7555e-03
    1.6470    33.4819      1.6000e-05           2.7958e-01      7.2349e-05
    1.6680    33.4368      5.5000e-05           2.8310e-01      2.4937e-04
    1.6890    33.3915      1.6600e-04           2.8704e-01      7.5469e-04
    1.7099    33.3462      4.1000e-05           2.9112e-01      1.8691e-04
    1.7309    33.3011      7.0000e-06           2.9570e-01      3.1997e-05
    1.7519    33.2564      3.9300e-04           3.0026e-01      1.8012e-03
    1.7728    33.2122      7.1400e-04           3.0537e-01      3.2812e-03
    1.7938    33.1683      1.4500e-04           3.1018e-01      6.6812e-04
    1.8148    33.1246      1.0290e-03           3.1502e-01      4.7538e-03
    1.8357    33.0808      2.3330e-03           3.1994e-01      1.0807e-02
    1.8567    33.0367      2.3470e-03           3.2443e-01      1.0901e-02
    1.8777    32.9918      1.9910e-03           3.2923e-01      9.2723e-03
    1.8986    32.9458      4.8130e-03           3.3399e-01      2.2477e-02
    1.9196    32.8984      3.2760e-03           3.3948e-01      1.5344e-02
    1.9405    32.8492      3.4660e-03           3.4429e-01      1.6282e-02
    1.9615    32.7980      8.3300e-04           3.4936e-01      3.9254e-03
    1.9825    32.7446      2.6100e-04           3.5399e-01      1.2339e-03
    2.0034    32.6890      3.5060e-03           3.5933e-01      1.6632e-02
    2.0244    32.6312      2.9500e-04           3.6416e-01      1.4044e-03
    2.0454    32.5712      1.7040e-03           3.6899e-01      8.1420e-03
    2.0663    32.5095      1.6550e-03           3.7398e-01      7.9379e-03
    2.0873    32.4462      2.1040e-03           3.7813e-01      1.0131e-02
    2.1083    32.3819      2.1110e-03           3.8273e-01      1.0205e-02
    2.1292    32.3170      7.1200e-04           3.8637e-01      3.4558e-03
    2.1502    32.2522      1.5510e-03           3.9011e-01      7.5583e-03
    2.1712    32.1882      3.2100e-04           3.9227e-01      1.5705e-03
    2.1921    32.1257      3.7260e-03           3.9537e-01      1.8301e-02
    2.2131    32.0654      1.6450e-03           3.9708e-01      8.1100e-03
    2.2341    32.0083      1.0860e-03           3.9894e-01      5.3732e-03
    2.2550    31.9550      5.1710e-03           3.9954e-01      2.5670e-02
    2.2760    31.9065      1.0850e-03           4.0017e-01      5.4026e-03
    2.2970    31.8635      1.7960e-03           4.0067e-01      8.9670e-03
    2.3179    31.8270      5.6400e-04           4.0026e-01      2.8224e-03
    2.3389    31.7976      2.4760e-03           4.0018e-01      1.2413e-02
    2.3598    31.7761      9.4100e-04           3.9947e-01      4.7241e-03
    2.3808    31.7629      2.4860e-03           3.9974e-01      1.2491e-02
    2.4018    31.7585      3.0160e-03           3.9967e-01      1.5158e-02
    2.4153    31.7595      1.8850e-03           3.9898e-01      9.4731e-03
    2.4289    31.7627      1.4100e-03           3.9924e-01      7.0846e-03
    2.4424    31.7678      4.1710e-03           3.9815e-01      2.0951e-02
    2.4560    31.7747      1.9040e-03           3.9804e-01      9.5595e-03
    2.4695    31.7832      4.6990e-03           3.9658e-01      2.3580e-02
    2.4830    31.7929      4.7280e-03           3.9622e-01      2.3711e-02
