            # q-path           omega(meV)         lw_diff(meV)          lambda_diff
            3.138400            31.997700          1.40000e-04          6.93200e-04
            3.170800            32.141200          1.32000e-04          6.47710e-04
            3.203300            32.301100          1.13000e-04          5.49000e-04
            3.235800            32.472100          3.90000e-05          1.87490e-04
            3.268300            32.649400          3.80000e-05          1.80710e-04
            3.300700            32.828600          4.70000e-05          2.21065e-04
            3.333200            33.006000          6.90000e-05          3.21060e-04
            3.365700            33.178100          1.60000e-05          7.36800e-05
            3.398100            33.342200          1.67000e-04          7.61430e-04
            3.430600            33.496000         -1.77000e-04         -7.99700e-04
            3.463100            33.637500          2.43000e-04          1.08870e-03
            3.495600            33.765500          2.86000e-04          1.27160e-03
            3.528000            33.879000          1.14000e-03          5.03470e-03
            3.560500            33.977600          1.43800e-03          6.31390e-03
            3.593000            34.061200          1.47300e-03          6.43590e-03
            3.625500            34.130200          9.50000e-05          4.13400e-04
            3.657900            34.185400          1.00300e-03          4.35060e-03
            3.690400            34.227600          9.50000e-05          4.11000e-04
            3.722900            34.258200          7.13000e-04          3.07958e-03
            3.755400            34.278600          3.78000e-04          1.63070e-03
            3.787800            34.290100         -4.00000e-05         -1.72500e-04
            3.820300            34.294400          3.49000e-04          1.50420e-03
            3.852800            34.292800          1.93000e-04          8.31900e-04
            3.885200            34.286800          1.48000e-04          6.38200e-04
            3.917700            34.277400          8.70000e-04          3.75345e-03
            3.950200            34.265700          1.30100e-03          5.61675e-03
